sn,ResponseID,rating,StartDate,EndDate,genderq,ageq,edu,socpol,ecopol,polpos,polpref
269,"R_2t4rH7CimiQ01Kf",5,"2020-11-29 19:57:42","2020-11-29 20:07:20",1,26,5,3,3,1,2
269,"R_2w0Iy91HZdyuhk1",5,"2020-11-29 19:22:01","2020-11-29 19:24:11",2,37,6,4,3,1,2
269,"R_2zUCjGcDqbWddbP",7,"2020-11-29 19:36:48","2020-11-29 19:41:02",2,26,3,3,4,1,3
269,"R_3Dow3QgKup4oT1o",5,"2020-11-29 18:46:07","2020-11-29 18:49:58",1,39,5,4,4,3,4
269,"R_3hhzaA1AE98Bn3L",4,"2020-11-25 15:29:47","2020-11-25 15:33:50",1,37,2,2,1,1,1
269,"R_3lPtwVrs2JXagFn",5,"2020-11-29 23:27:40","2020-11-29 23:33:21",2,31,5,3,3,3,4
269,"R_3m4BQLTeRbLBnj0",4,"2020-11-29 23:25:17","2020-11-29 23:28:36",1,35,2,3,5,2,4
269,"R_3plol2zj0KRImEg",4,"2020-11-29 21:34:41","2020-11-29 21:49:31",1,38,5,4,4,1,3
269,"R_3q8s24jTBezximc",7,"2020-11-25 13:40:05","2020-11-25 13:45:37",1,49,6,6,6,1,1
269,"R_4UymFkqyBYQ49CV",2,"2020-11-29 23:32:46","2020-11-29 23:36:24",2,55,6,3,3,3,4
269,"R_6r0Ua2rXI1d6XmN",5,"2020-11-29 21:47:24","2020-11-29 21:53:35",2,59,4,1,2,1,1
269,"R_p5F5nrozxYdmSOt",7,"2020-11-29 17:57:30","2020-11-29 18:19:55",1,30,5,4,4,3,2
270,"R_0UQQLKDBQ8WxSmJ",7,"2020-11-29 17:56:53","2020-11-29 18:02:54",2,60,6,3,4,3,3
270,"R_1E6zBWWL249oWjU",7,"2020-11-29 19:36:28","2020-11-29 19:38:57",1,29,5,6,6,1,6
270,"R_1IBeZNhmUmwIMDp",6,"2020-11-29 19:39:12","2020-11-29 19:44:21",1,46,4,2,2,3,3
270,"R_1dm3sXnkGiG85ii",5,"2020-11-29 20:13:05","2020-11-29 20:15:50",1,33,5,6,6,2,6
270,"R_22oh3RP7gjJ7QzV",1,"2020-11-29 19:35:18","2020-11-29 19:40:45",2,38,5,3,3,3,3
270,"R_23Tbb2SawYBrFbH",4,"2020-11-29 20:59:57","2020-11-29 21:03:01",2,26,5,1,1,3,1
270,"R_2ARM2heJzcPLH9z",6,"2020-11-29 18:06:06","2020-11-29 18:08:40",2,23,5,2,3,1,2
270,"R_2v2kDvs0Wos9fYJ",6,"2020-11-29 18:23:52","2020-11-29 18:27:30",1,45,5,5,4,2,6
270,"R_2zSHyyGwEqkXinw",5,"2020-11-29 21:34:55","2020-11-29 21:38:53",1,25,5,4,4,3,4
270,"R_30ie9Jx4Z7lmd0M",6,"2020-11-29 18:07:21","2020-11-29 18:20:21",1,20,4,3,3,1,2
270,"R_322BpZaM9RmvzbC",5,"2020-11-29 19:37:41","2020-11-29 20:04:38",2,45,4,2,2,1,2
270,"R_32JGmWJdZi9FKXD",5,"2020-11-29 18:21:59","2020-11-29 18:27:18",2,56,6,4,4,3,3
270,"R_3CHGWxFkHY7KOs0",7,"2020-11-29 21:34:49","2020-11-29 21:41:42",2,34,5,4,1,1,3
270,"R_3KGV7yTCR7cEsK1",5,"2020-11-29 19:35:27","2020-11-29 19:38:09",1,25,5,4,3,2,6
270,"R_3fICkoi5vXOr3w5",7,"2020-11-29 18:35:12","2020-11-29 18:41:17",2,32,6,4,3,3,4
270,"R_3iL6Bmk4st8MY7g",7,"2020-11-29 19:35:39","2020-11-29 19:41:13",2,46,4,3,4,2,4
270,"R_7WcukVwl4y3yWFX",7,"2020-11-29 21:34:30","2020-11-29 21:41:25",2,48,5,2,2,2,5
270,"R_8qSFuS232Y7ewqB",7,"2020-11-29 19:37:32","2020-11-29 19:57:11",2,40,5,3,4,1,1
270,"R_O2KcWiCtX396hsB",7,"2020-11-29 18:59:26","2020-11-29 19:07:12",1,33,2,6,6,2,6
270,"R_Rk2bhuiZ2u9avqF",5,"2020-11-29 19:36:18","2020-11-29 19:44:31",2,22,4,3,3,3,3
271,"R_10Z1T1Xhor56Z0M",7,"2020-11-29 19:36:25","2020-11-29 19:40:06",2,28,5,2,2,1,2
271,"R_1CyiCEzxz1HeR7Y",6,"2020-11-29 22:12:54","2020-11-29 22:15:57",1,33,5,5,6,1,1
271,"R_1MMpri8NKaRLPsn",6,"2020-11-29 20:48:26","2020-11-29 20:54:18",1,62,5,4,4,2,6
271,"R_1lgg4v5zkG6tYGt",5,"2020-11-29 19:42:59","2020-11-29 19:55:37",2,32,2,1,1,1,1
271,"R_1mV33kf9ES0KmBG",7,"2020-11-29 22:05:15","2020-11-29 22:15:37",1,32,5,5,6,1,5
271,"R_1mkGthKOyfixRaX",6,"2020-11-29 17:56:36","2020-11-29 18:05:18",2,38,5,5,2,3,4
271,"R_1pyREmfN6sYlxFN",3,"2020-11-29 19:36:12","2020-11-29 19:47:36",2,63,4,5,5,2,5
271,"R_23Tbb2SawYBrFbH",6,"2020-11-29 20:59:57","2020-11-29 21:03:01",2,26,5,1,1,3,1
271,"R_295iTQVbAWyIXbW",6,"2020-11-29 19:36:50","2020-11-29 19:41:20",2,62,6,1,2,1,1
271,"R_2S2LcWGpewanC3G",7,"2020-11-29 20:13:50","2020-11-29 20:20:57",1,52,5,2,2,1,2
271,"R_2rAUT4KdVkGFghA",6,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
271,"R_2uP4rbx7McxsXoC",7,"2020-11-29 19:36:14","2020-11-29 19:40:52",1,41,5,6,6,2,4
271,"R_2w0Iy91HZdyuhk1",4,"2020-11-29 19:22:01","2020-11-29 19:24:11",2,37,6,4,3,1,2
271,"R_2wt0Na46oMNIJ8F",5,"2020-11-29 21:41:29","2020-11-29 21:44:17",1,32,6,4,5,1,3
271,"R_33gs0q4hECyozjm",5,"2020-11-29 19:35:33","2020-11-29 19:39:02",1,32,5,1,4,1,3
271,"R_3Do8kFvvFOszesj",6,"2020-11-29 19:35:30","2020-11-29 19:38:10",1,39,5,5,5,2,4
271,"R_6X8FqF3lNt6uBX3",6,"2020-11-29 19:48:15","2020-11-29 19:50:26",1,27,2,3,3,1,3
271,"R_6r0Ua2rXI1d6XmN",6,"2020-11-29 21:47:24","2020-11-29 21:53:35",2,59,4,1,2,1,1
271,"R_7WcukVwl4y3yWFX",6,"2020-11-29 21:34:30","2020-11-29 21:41:25",2,48,5,2,2,2,5
271,"R_AO4zCoYgcFoLFN7",7,"2020-11-29 21:35:22","2020-11-29 21:40:34",1,27,4,4,4,3,4
271,"R_BQgIyo53B3g2fVn",4,"2020-11-29 21:32:53","2020-11-29 21:38:40",2,43,5,2,3,1,2
271,"R_sUc6mFzzq2vPXCV",3,"2020-11-25 16:00:06","2020-11-25 16:04:35",1,26,1,3,4,2,5
272,"R_0UQQLKDBQ8WxSmJ",3,"2020-11-29 17:56:53","2020-11-29 18:02:54",2,60,6,3,4,3,3
272,"R_10OdXGFccTAV6wK",5,"2020-11-29 20:57:21","2020-11-29 21:00:44",1,30,5,2,3,1,2
272,"R_1OPkTOd1nJPHvpN",7,"2020-11-29 17:57:32","2020-11-29 18:02:19",1,37,4,3,4,2,4
272,"R_1jfe0qVXOjmX3N0",5,"2020-11-29 18:06:48","2020-11-29 18:11:42",1,35,2,2,2,1,2
272,"R_1l4DV14O3zhEekZ",4,"2020-11-29 21:34:23","2020-11-29 21:38:39",2,19,4,3,4,3,3
272,"R_1laS6iY2BuY0T6D",7,"2020-11-30 00:01:47","2020-11-30 00:07:03",1,33,5,4,4,2,5
272,"R_1pyREmfN6sYlxFN",4,"2020-11-29 19:36:12","2020-11-29 19:47:36",2,63,4,5,5,2,5
272,"R_2Ec65oBqGsAvYUN",5,"2020-11-29 23:25:36","2020-11-29 23:34:08",2,58,2,5,5,2,5
272,"R_2YDShSP5H5noMXQ",7,"2020-11-29 18:17:26","2020-11-29 18:23:34",1,36,5,4,4,1,3
272,"R_2azVCt9OfzaxEgC",6,"2020-11-25 14:15:17","2020-11-25 14:21:02",2,32,5,5,6,2,6
272,"R_2dj7SQ4y5YWVd0R",4,"2020-11-29 23:25:16","2020-11-29 23:29:24",1,25,6,2,4,3,4
272,"R_2eUKA9bqsD2LP5T",7,"2020-11-29 19:26:15","2020-11-29 19:30:39",1,46,5,6,6,2,5
272,"R_2uHEmSjCFjYUcay",7,"2020-11-25 15:30:56","2020-11-25 15:32:46",1,51,5,5,5,1,1
272,"R_2uUnRJkgGphMFZY",5,"2020-11-29 23:38:37","2020-11-29 23:44:06",1,22,5,5,5,2,4
272,"R_2zSHyyGwEqkXinw",6,"2020-11-29 21:34:55","2020-11-29 21:38:53",1,25,5,4,4,3,4
272,"R_339XCNMNhJmVIob",1,"2020-11-29 19:01:57","2020-11-29 19:07:21",1,34,5,6,3,1,3
272,"R_3HnqXo4PxEsITZe",6,"2020-11-25 15:34:33","2020-11-25 15:40:12",1,30,5,5,5,2,5
272,"R_3fuUZogPgZHwkN1",5,"2020-11-29 19:37:23","2020-11-29 19:42:33",1,30,5,1,1,1,1
272,"R_3m9wFtFqaTy7ORS",4,"2020-11-29 23:43:56","2020-11-29 23:57:40",1,29,5,6,6,2,6
272,"R_8qSFuS232Y7ewqB",4,"2020-11-29 19:37:32","2020-11-29 19:57:11",2,40,5,3,4,1,1
272,"R_9yprM0d3jYajEgF",7,"2020-11-29 22:12:08","2020-11-29 22:41:22",1,64,5,3,3,2,5
272,"R_NXwPJHZPNzS8CdP",5,"2020-11-29 18:59:06","2020-11-29 19:04:53",2,35,5,2,2,1,2
272,"R_OrEVIWzUwcK4fkt",5,"2020-11-29 23:35:58","2020-11-29 23:37:41",1,44,6,5,4,1,2
272,"R_xzTp9LvWHtT1OWl",6,"2020-11-29 19:02:57","2020-11-29 19:07:46",2,27,5,2,2,1,1
273,"R_1DU7NXmZN0qJ4Eo",7,"2020-11-25 16:22:48","2020-11-25 16:31:04",1,39,4,4,4,3,3
273,"R_1LMq0LPreIQKKl4",6,"2020-11-29 18:03:40","2020-11-29 18:05:54",2,40,4,1,1,1,1
273,"R_1OwTZTheZ8xydso",5,"2020-11-29 18:21:59","2020-11-29 18:29:02",1,55,5,3,4,3,3
273,"R_1P0sjqRR91YsaCS",5,"2020-11-25 13:51:44","2020-11-25 14:02:13",2,35,5,4,4,3,3
273,"R_1l9kWPDVi2oZtAP",4,"2020-11-29 18:58:38","2020-11-29 19:05:04",1,49,4,6,6,2,5
273,"R_1pyREmfN6sYlxFN",4,"2020-11-29 19:36:12","2020-11-29 19:47:36",2,63,4,5,5,2,5
273,"R_23Tbb2SawYBrFbH",5,"2020-11-29 20:59:57","2020-11-29 21:03:01",2,26,5,1,1,3,1
273,"R_24LUW3J7J5f7rP8",3,"2020-11-29 17:56:35","2020-11-29 18:03:09",2,68,3,4,4,2,4
273,"R_25uxmr7PgUTe5Vb",6,"2020-11-29 21:33:46","2020-11-29 21:57:13",2,25,5,3,3,1,2
273,"R_2VedDR91hYBbElI",2,"2020-11-29 17:56:33","2020-11-29 17:59:28",1,30,6,1,5,3,3
273,"R_2qsougjyfJ0vaXB",7,"2020-11-29 19:35:58","2020-11-29 19:39:43",1,33,2,1,1,1,1
273,"R_2v2kDvs0Wos9fYJ",5,"2020-11-29 18:23:52","2020-11-29 18:27:30",1,45,5,5,4,2,6
273,"R_3Do8kFvvFOszesj",5,"2020-11-29 19:35:30","2020-11-29 19:38:10",1,39,5,5,5,2,4
273,"R_3KW2y4XKrJ08Mie",7,"2020-11-29 21:33:03","2020-11-29 21:35:12",1,45,5,5,6,1,2
273,"R_3R8uQDkCQctaSbR",7,"2020-11-25 18:24:28","2020-11-25 18:40:56",1,27,5,2,3,1,2
273,"R_3mJ1dfuWDLKiJLH",5,"2020-11-29 18:08:50","2020-11-29 18:11:49",2,58,5,5,5,1,1
273,"R_8BSIDSJtTI1vvFL",5,"2020-11-29 17:52:51","2020-11-29 18:06:51",1,28,6,5,4,1,2
273,"R_RVPAdP1dN886rJf",4,"2020-11-29 21:32:53","2020-11-29 21:35:39",1,38,5,3,4,3,4
273,"R_Un06lOcK1kQv2ql",1,"2020-11-29 17:57:20","2020-11-29 18:02:23",2,55,4,5,5,2,4
273,"R_XSUcvbZfcjxBugh",6,"2020-11-29 18:21:51","2020-11-29 18:28:18",1,35,6,4,2,3,4
273,"R_z2VwrCu0nYD0ZMJ",7,"2020-11-29 17:56:52","2020-11-29 17:59:13",2,33,6,2,3,1,3
273,"R_zexuk7V07RcGYF3",4,"2020-11-29 21:33:25","2020-11-29 21:37:21",2,35,6,6,6,1,2
274,"R_1DnGI2ffLg7Orih",5,"2020-11-29 19:37:29","2020-11-29 19:42:11",1,37,4,3,5,2,4
274,"R_1gOP0STN1lhVkxX",5,"2020-11-29 19:35:34","2020-11-29 19:45:15",2,39,5,4,4,3,4
274,"R_1lmLwMO1P821phv",6,"2020-11-29 18:08:40","2020-11-29 18:11:49",1,58,6,2,5,1,3
274,"R_2uWmyLfgCxAcJaK",3,"2020-11-29 23:28:46","2020-11-29 23:34:16",2,58,5,4,5,1,1
274,"R_2y8jNE8wOhKprjE",4,"2020-11-29 23:25:36","2020-11-29 23:30:18",2,30,5,1,1,1,1
274,"R_3Jn0tM5NeYaRCl5",6,"2020-11-29 23:34:31","2020-11-29 23:44:07",2,40,4,1,4,1,2
274,"R_3PChleC01jycUOj",5,"2020-11-29 19:22:57","2020-11-29 19:27:36",1,39,6,5,4,1,2
274,"R_3fICkoi5vXOr3w5",5,"2020-11-29 18:35:12","2020-11-29 18:41:17",2,32,6,4,3,3,4
274,"R_3feFGo9Uvqr1cc3",6,"2020-11-29 17:57:01","2020-11-29 18:02:59",2,29,6,3,4,3,4
274,"R_3g0H3EUmlrTuNzp",7,"2020-11-29 23:26:22","2020-11-29 23:34:33",1,45,5,6,6,2,5
274,"R_3lGmB1CVdrcwxE8",6,"2020-11-29 21:34:22","2020-11-29 21:38:49",2,34,5,1,1,1,1
274,"R_3syu943zjbhA77p",3,"2020-11-29 19:35:27","2020-11-29 19:37:56",1,38,4,4,4,1,3
274,"R_57pU9RwnmRD9tPr",7,"2020-11-29 21:35:17","2020-11-29 21:37:43",1,96,5,6,6,2,6
274,"R_5o2DNXLDq7PwKqt",6,"2020-11-29 23:38:50","2020-11-29 23:41:55",2,25,5,4,3,2,5
274,"R_BMl2vXzOxgfCa1b",5,"2020-11-29 19:48:20","2020-11-29 19:54:33",2,33,6,5,5,1,2
274,"R_O0sMr09Xw32DAIN",6,"2020-11-30 00:13:09","2020-11-30 00:25:02",,,,,,,
274,"R_emks6tXA7rMDLPP",5,"2020-11-29 23:25:48","2020-11-29 23:30:12",2,43,6,5,6,2,6
274,"R_usI8wpLZHXXrvKp",7,"2020-11-29 19:36:50","2020-11-29 19:40:41",1,53,5,4,5,2,5
275,"R_11XdylLo51aHUHT",5,"2020-11-29 18:21:03","2020-11-29 18:24:22",1,35,6,5,4,2,5
275,"R_1GTdEtr6Gdd5TRG",6,"2020-11-29 17:49:06","2020-11-29 17:52:47",2,58,6,1,3,1,1
275,"R_1IuYNUtQJoJEgEN",3,"2020-11-25 17:44:47","2020-11-25 17:48:03",2,31,4,3,3,3,3
275,"R_1Lke8sjJRYjDBU0",6,"2020-11-29 21:34:11","2020-11-29 21:37:52",1,48,5,1,2,3,3
275,"R_1NxMqTQNJe3YcZT",4,"2020-11-29 21:35:00","2020-11-29 21:45:24",2,27,5,4,5,3,5
275,"R_1dbscIzn3PlAzXA",4,"2020-11-29 20:41:55","2020-11-29 20:44:33",1,24,5,4,6,2,4
275,"R_1dnmJN7lrvn0l9H",5,"2020-11-29 21:33:38","2020-11-29 21:38:08",1,55,6,4,3,2,5
275,"R_21u2aYnUal1yoCh",5,"2020-11-25 13:42:00","2020-11-25 13:58:29",1,32,5,3,5,2,5
275,"R_2CVoVnNreSZ2szn",5,"2020-11-25 19:18:24","2020-11-25 19:24:24",1,30,5,5,5,2,5
275,"R_2UfpmKtVbQhJ2DM",2,"2020-11-29 19:35:32","2020-11-29 19:37:48",1,42,6,2,2,1,3
275,"R_2azVCt9OfzaxEgC",7,"2020-11-25 14:15:17","2020-11-25 14:21:02",2,32,5,5,6,2,6
275,"R_2cthMDzvH535Bhj",7,"2020-11-29 19:35:48","2020-11-29 19:42:04",1,46,5,3,4,3,3
275,"R_2pLceSRYw70T3jB",4,"2020-11-29 19:35:33","2020-11-29 19:39:00",2,33,2,1,1,1,1
275,"R_2rYpnK1NSZ7YsAj",5,"2020-11-25 15:41:42","2020-11-25 15:44:50",1,32,5,4,3,1,2
275,"R_3DtCf14ibAhdk4I",7,"2020-11-29 18:23:17","2020-11-29 18:26:27",1,27,5,4,4,4,3
275,"R_3LZPI8lkiBMskeb",7,"2020-11-29 19:36:40","2020-11-29 19:48:17",2,21,4,2,3,3,3
275,"R_3PX3ibRPJIsMya9",2,"2020-11-25 15:38:44","2020-11-25 15:56:07",1,24,5,1,3,1,2
275,"R_4HHTDH5Sl79RDY5",4,"2020-11-29 22:20:21","2020-11-29 22:23:13",1,35,5,5,5,1,1
275,"R_4ZVYsl5NexiWu3f",5,"2020-11-25 15:27:42","2020-11-25 15:34:25",2,34,5,3,4,3,3
275,"R_ZHL9g3Ff9dNFp8R",6,"2020-11-29 18:10:51","2020-11-29 18:12:19",1,32,5,4,5,3,4
275,"R_dccX0BGyNi7Ig8N",2,"2020-11-29 18:57:48","2020-11-29 19:18:19",1,39,4,1,1,3,3
275,"R_s6DBLuIH7jejv7r",5,"2020-11-29 17:56:44","2020-11-29 18:00:16",2,22,5,2,2,1,2
275,"R_xzTp9LvWHtT1OWl",5,"2020-11-29 19:02:57","2020-11-29 19:07:46",2,27,5,2,2,1,1
276,"R_1CyiCEzxz1HeR7Y",7,"2020-11-29 22:12:54","2020-11-29 22:15:57",1,33,5,5,6,1,1
276,"R_1LRvXCcVNMfS2Wv",5,"2020-11-25 16:48:19","2020-11-25 16:52:29",1,30,4,6,1,3,3
276,"R_1P0sjqRR91YsaCS",5,"2020-11-25 13:51:44","2020-11-25 14:02:13",2,35,5,4,4,3,3
276,"R_1dnmJN7lrvn0l9H",4,"2020-11-29 21:33:38","2020-11-29 21:38:08",1,55,6,4,3,2,5
276,"R_22P9XBw2nLuuTBd",5,"2020-11-25 17:23:53","2020-11-25 17:25:54",1,28,5,4,5,1,2
276,"R_29hRkqhejAUIxAz",5,"2020-11-29 23:30:13","2020-11-29 23:36:57",2,30,6,2,5,1,2
276,"R_2YKs0H8nxpKiqA2",3,"2020-11-29 21:18:20","2020-11-29 21:24:11",2,36,5,4,4,1,2
276,"R_2rAUT4KdVkGFghA",5,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
276,"R_3HtpGas9BKui5tQ",3,"2020-11-29 17:56:51","2020-11-29 18:02:24",2,30,5,2,4,1,2
276,"R_3JLd4uTP2eOj3qQ",7,"2020-11-29 17:56:45","2020-11-29 17:59:41",1,45,5,5,5,2,5
276,"R_3JmZ0PjVePIZrdx",7,"2020-11-25 14:15:45","2020-11-25 14:23:49",1,33,5,4,5,2,6
276,"R_3O3ciI6cm0AgZnq",5,"2020-11-29 19:37:23","2020-11-29 19:39:04",1,34,6,3,3,1,3
276,"R_3exfY3VM4dW9UFg",7,"2020-11-29 19:37:07","2020-11-29 19:49:01",2,69,2,5,5,2,5
276,"R_3hhzaA1AE98Bn3L",6,"2020-11-25 15:29:47","2020-11-25 15:33:50",1,37,2,2,1,1,1
276,"R_3qjxi4rWWVVQ5pI",7,"2020-11-29 18:00:55","2020-11-29 18:05:21",2,41,5,1,1,1,2
276,"R_R3TcuPW8bDQk8V3",7,"2020-11-29 23:25:23","2020-11-29 23:28:54",2,26,4,1,2,1,1
276,"R_XYZW7INWqhOLdhn",4,"2020-11-29 18:04:07","2020-11-29 18:09:48",1,52,5,5,5,1,2
276,"R_eKXeMuUjpEP6mKR",5,"2020-11-25 18:49:34","2020-11-25 18:51:17",1,38,6,6,6,2,6
276,"R_eRt3KwIw3SEfOHT",6,"2020-11-29 23:25:52","2020-11-29 23:36:23",2,37,4,2,1,1,2
276,"R_rj5FJYmwmVw0zHr",4,"2020-11-29 21:34:54","2020-11-29 21:38:09",1,28,6,5,4,2,5
276,"R_xmBObdyxSUBMe5P",7,"2020-11-29 22:25:06","2020-11-29 22:27:49",2,35,6,5,6,1,2
277,"R_1E07grhzhj3BTGS",4,"2020-11-29 23:27:30","2020-11-29 23:31:00",2,30,5,4,3,3,3
277,"R_1j9aWmD8pHYhqTU",5,"2020-11-29 21:35:58","2020-11-29 21:45:27",1,51,6,4,5,1,2
277,"R_1l4DV14O3zhEekZ",7,"2020-11-29 21:34:23","2020-11-29 21:38:39",2,19,4,3,4,3,3
277,"R_1rlf89VUl7JMbL5",7,"2020-11-29 19:37:33","2020-11-29 19:54:28",2,49,4,5,5,2,5
277,"R_21tWdBPLUa9WECc",6,"2020-11-29 18:57:48","2020-11-29 19:05:02",2,55,3,3,3,3,3
277,"R_25G9fbC9CDjSokW",3,"2020-11-29 17:24:44","2020-11-29 17:30:21",1,30,2,3,4,3,4
277,"R_2ASBxTea7AIhr64",6,"2020-11-29 17:56:59","2020-11-29 18:10:44",2,48,5,2,5,3,3
277,"R_2ByVVJ1DZuhCsTK",7,"2020-11-29 19:38:11","2020-11-29 19:41:10",1,39,6,1,4,1,2
277,"R_2Sq9RSS5bHuQ0XI",6,"2020-11-29 18:08:16","2020-11-29 18:11:03",1,58,5,5,4,2,6
277,"R_2YR18y9UyRcsHrs",7,"2020-11-29 18:58:07","2020-11-29 19:01:33",1,22,4,2,2,1,2
277,"R_2c7UiDljZRwDZOy",7,"2020-11-29 19:35:26","2020-11-29 19:40:15",1,40,5,3,4,3,3
277,"R_2dj7SQ4y5YWVd0R",6,"2020-11-29 23:25:16","2020-11-29 23:29:24",1,25,6,2,4,3,4
277,"R_2qrtk3fH0zfZJhE",6,"2020-11-29 18:46:04","2020-11-29 18:57:09",2,56,5,6,6,1,1
277,"R_2rCkhxWt99AoDqP",7,"2020-11-29 19:35:51","2020-11-29 19:39:09",2,35,4,3,3,2,4
277,"R_3GdLbVBL3QJMqNL",7,"2020-11-29 21:40:21","2020-11-29 21:44:41",1,45,5,4,4,3,4
277,"R_3Ph7sEx60GzHuIw",6,"2020-11-29 21:33:59","2020-11-29 21:36:47",1,31,6,4,4,2,4
277,"R_3PtOcPP4nGUAI26",7,"2020-11-29 17:56:49","2020-11-29 18:26:50",1,36,5,1,3,1,2
277,"R_3dSUOFHfNO2xdiY",7,"2020-11-29 23:25:40","2020-11-29 23:29:56",1,23,4,1,2,1,1
277,"R_4Itt5ehOsLgliff",6,"2020-11-29 23:28:14","2020-11-29 23:32:04",1,30,5,5,6,2,5
277,"R_9YQ1o6d4WiM0F2h",7,"2020-11-29 23:25:27","2020-11-29 23:32:06",2,59,2,3,3,3,3
277,"R_QoZUjBnChcAA9CV",5,"2020-11-29 23:30:36","2020-11-29 23:39:14",2,30,6,6,6,2,6
277,"R_XSUcvbZfcjxBugh",7,"2020-11-29 18:21:51","2020-11-29 18:28:18",1,35,6,4,2,3,4
278,"R_1g0fgJzCBc2ovKF",1,"2020-11-25 15:27:50","2020-11-25 15:31:29",2,32,5,1,1,1,1
278,"R_1qaY7O1uOKviVmJ",6,"2020-11-29 17:56:33","2020-11-29 17:58:47",1,27,5,1,1,1,2
278,"R_22PlKA2gloKBHPk",5,"2020-11-29 19:52:29","2020-11-29 19:57:29",1,53,5,4,5,1,2
278,"R_2Sq9RSS5bHuQ0XI",5,"2020-11-29 18:08:16","2020-11-29 18:11:03",1,58,5,5,4,2,6
278,"R_2TvYBWtEiXhTJfY",5,"2020-11-29 19:38:55","2020-11-29 19:42:33",1,31,5,4,3,3,4
278,"R_2V1n6CbVBopDXdG",2,"2020-11-29 19:35:58","2020-11-29 19:40:19",2,28,6,6,6,2,5
278,"R_2aqKdVQh1f8gcn4",4,"2020-11-25 16:21:19","2020-11-25 16:24:29",1,33,5,6,5,3,4
278,"R_2zuvyoFr1E3AeuF",4,"2020-11-29 19:35:18","2020-11-29 19:40:53",2,69,4,6,5,2,6
278,"R_3D1s0NkSHsjVLcV",3,"2020-11-29 19:36:11","2020-11-29 19:47:02",2,29,4,2,3,3,3
278,"R_3KW2y4XKrJ08Mie",7,"2020-11-29 21:33:03","2020-11-29 21:35:12",1,45,5,5,6,1,2
278,"R_3ilnqTnxcyYotlD",6,"2020-11-29 22:00:44","2020-11-29 22:10:56",1,37,4,5,5,3,3
278,"R_3lAD7TnhSc2fjqw",6,"2020-11-29 23:25:44","2020-11-29 23:28:25",2,59,5,6,5,2,6
278,"R_3m2YMOz19em7YUM",6,"2020-11-29 23:54:06","2020-11-29 23:56:27",1,64,5,5,5,2,5
278,"R_3qe43v2VuzRR2t6",5,"2020-11-29 23:53:00","2020-11-30 00:00:05",2,37,5,3,4,1,1
278,"R_3sh0cKjqv4PmBio",4,"2020-11-29 20:49:07","2020-11-29 20:55:30",1,62,5,3,3,2,6
278,"R_9YQ1o6d4WiM0F2h",6,"2020-11-29 23:25:27","2020-11-29 23:32:06",2,59,2,3,3,3,3
278,"R_9uC4fym4RsOGHKh",3,"2020-11-29 18:12:39","2020-11-29 18:14:59",1,30,5,4,4,3,3
278,"R_BQgIyo53B3g2fVn",5,"2020-11-29 21:32:53","2020-11-29 21:38:40",2,43,5,2,3,1,2
278,"R_UJtq8tb9bXpJK2R",4,"2020-11-29 23:25:27","2020-11-29 23:27:56",1,26,5,2,2,1,2
278,"R_XYPL1GymLEQeXVD",6,"2020-11-25 15:35:13","2020-11-25 15:37:58",2,49,4,5,5,2,6
278,"R_plzB41bWQ9bDMm5",5,"2020-11-29 23:26:03","2020-11-29 23:32:22",1,59,5,3,4,3,3
278,"R_u9SatPBBbegCeAN",6,"2020-11-29 23:49:24","2020-11-29 23:51:40",1,58,6,5,4,2,5
279,"R_1gFJ0I1zSQMsGoa",5,"2020-11-29 19:35:46","2020-11-29 19:43:22",1,29,2,3,2,1,3
279,"R_1gMvt7me7qqwrs8",5,"2020-11-29 22:11:54","2020-11-29 22:20:46",1,41,5,5,4,1,2
279,"R_1pEw3o1j46dyjib",6,"2020-11-29 19:37:36","2020-11-29 19:46:03",1,40,5,2,3,3,3
279,"R_27xOo0H1ItLPDpU",5,"2020-11-29 18:16:47","2020-11-29 18:19:31",2,35,5,5,5,2,5
279,"R_2BmTwnWXt6MQFus",6,"2020-11-30 01:36:13","2020-11-30 01:53:45",2,39,5,4,4,2,5
279,"R_2BxlA38Rzi5PytL",2,"2020-11-29 18:57:44","2020-11-29 19:04:26",2,40,3,6,6,2,6
279,"R_2OT4wYCxu0mxoo6",1,"2020-11-29 21:42:35","2020-11-29 21:47:02",1,21,4,2,2,1,2
279,"R_2S2LcWGpewanC3G",7,"2020-11-29 20:13:50","2020-11-29 20:20:57",1,52,5,2,2,1,2
279,"R_2Tt92jgITMQ2eC0",5,"2020-11-29 19:38:18","2020-11-29 19:48:02",2,63,2,5,2,1,1
279,"R_2XpTteUdTXX6mcM",7,"2020-11-29 17:57:41","2020-11-29 18:03:06",1,31,2,1,1,3,3
279,"R_2YFzloqDMb6euvV",7,"2020-11-29 23:28:42","2020-11-29 23:41:33",2,46,5,6,6,2,6
279,"R_2a9LcwOsoHR70ri",5,"2020-11-29 19:30:05","2020-11-29 19:34:33",1,30,5,6,6,1,2
279,"R_2fvuvFrHKvbzQDN",6,"2020-11-29 19:40:30","2020-11-29 19:47:15",2,32,5,2,5,3,3
279,"R_2mm7X27tndofIcN",5,"2020-11-29 23:26:21","2020-11-29 23:47:39",2,59,2,5,5,2,5
